All Time Rank,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,AirPlay Spins,Deezer Playlist Reach,Pandora Streams,Pandora Track Stations,Shazam Counts,Spotify Streams is NaN,Spotify Playlist Count is NaN,Spotify Playlist Reach is NaN,YouTube Views is NaN,YouTube Likes is NaN,TikTok Posts is NaN,TikTok Likes is NaN,TikTok Views is NaN,YouTube Playlist Reach is NaN,AirPlay Spins is NaN,Deezer Playlist Reach is NaN,Pandora Streams is NaN,Pandora Track Stations is NaN,Shazam Counts is NaN,Track Score,Spotify Popularity,Apple Music Playlist Count,Deezer Playlist Count,Amazon Playlist Count,Spotify Popularity is NaN,Apple Music Playlist Count is NaN,Deezer Playlist Count is NaN,Amazon Playlist Count is NaN
93,255076355.0,11500.0,90584540.0,202206901.0,2596912.0,944307.6200758681,57656713.0,506476590.0,273521596.0,4716.0,423666.0,220481.0,1207.0,659825.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.0,86.0,67.0,9.0,44.0,0,0,0,0
94,275349653.0,37806.0,22826643.0,347506860.0,1553295.0,4349700.0,321239621.0,4767676439.0,2676837761.0,23875.0,3780737.0,5101044.0,5276.0,1245874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.2,70.0,19.0,37.0,29.0,0,0,0,0
95,649404552.0,27544.0,47789063.0,433839212.0,2750086.0,944307.6200758681,414833.0,10603563.0,1795939912.0,16287.0,16509806.0,22603598.0,29401.0,1380069.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155.9,83.0,29.0,34.0,26.0,0,0,0,0
96,851085705.0,129047.0,50996176.0,211810152.0,2461166.0,3502547.0,955272568.0,8781020473.0,806434641.0,223173.0,8655684.0,10207007.0,36847.0,2580691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6,70.0,162.0,65.0,130.0,0,0,0,0
97,1013350808.0,108036.0,86470319.0,390677417.0,2521214.0,402338.0,97819766.0,887803828.0,560893301.0,559589.0,2707900.0,74611167.0,85113.0,3129609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3,84.0,154.0,60.0,61.0,0,0,0,0
98,359803580.0,26065.0,79152427.0,369321334.0,1839225.0,720800.0,74164945.0,874056250.0,4123457278.0,16952.0,18139662.0,20058510.0,7289.0,1002835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1,86.0,40.0,63.0,51.0,0,0,0,0
99,509653100.0,66219.0,67521533.0,48045203.0,986278.0,328562.0,88846508.0,544437406.0,1561456615.0,400206.0,9341155.0,23110274.0,19559.0,4295361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8,63.50158061116965,80.0,78.0,39.0,1,0,0,0
100,609699748.0,128498.0,160755092.0,47611547.0,418343.0,283600.0,96934486.0,1090501901.0,113545664.0,123242.0,15480679.0,1210830.0,1073.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,83.0,129.0,167.0,100.0,0,0,0,0
101,5157486.0,470.0,2924720.0,1278618.0,27849.0,1100000.0,261000.0,3900000.0,343960146.3082707,55139.15675280351,39366.0,85667349.25558099,87876.96578631453,47658.0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,152.3,63.50158061116965,3.0,2.0,25.348942172073343,1,0,0,1
102,242070373.0,37170.0,74130983.0,22907992.0,261664.0,2553106.0,312997953.0,3832221658.0,15593731.0,370635.0,1792014.0,84425715.0,30713.0,2219984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.1,76.0,106.0,69.0,79.0,0,0,0,0
103,478150858.0,73306.0,51842133.0,113379734.0,1312763.0,1700998.0,182319546.0,2111289492.0,90954700.0,35330.0,15784760.0,17823388.0,12664.0,2255465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7,78.0,78.0,56.0,53.0,0,0,0,0
104,61382407.0,7240.0,1708319.0,9977490.0,201210.0,37726462.0,9239474.0,147837262.0,343960146.3082707,10152.0,59317.0,85667349.25558099,87876.96578631453,3819161.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,150.5,43.0,15.0,5.0,1.0,0,0,0,0
105,460156070.0,163449.0,127827271.0,8183226.0,98257.0,530103.0,65920648.0,1032799567.0,56004473.0,195140.0,3034022.0,1132923.0,1312.0,9279625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.4,77.0,54.603119584055456,102.0,111.0,0,1,0,0
106,251153869.0,16811.0,92985554.0,66691067.0,961957.0,102884.0,34572688.0,431390500.0,2120552147.0,180711.0,33540073.0,10305245.0,3796.0,2047771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9,76.0,162.0,127.0,116.0,0,0,0,0
107,205206688.0,28064.0,84737651.0,39453253.0,672789.0,944307.6200758681,112637464.57127072,1161157789.8336556,232440923.0,3432.0,2943724.0,5897303.0,4527.0,900933.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,148.1,84.0,99.0,41.0,47.0,0,0,0,0
108,32942304.0,1262.0,26204483.0,57861795.0,1257935.0,944307.6200758681,112637464.57127072,1161157789.8336556,29510774.0,290.0,530831.0,21869.0,48.0,29736.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,147.4,74.0,37.0,5.0,33.0,0,0,0,0
109,1911559785.0,317345.0,87765033.0,441257231.0,4829633.0,4930490.0,561201008.0,4574447121.0,2077511.0,296948.0,555650.0,295741432.0,633414.0,11988760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.6,78.0,255.0,138.0,28.0,0,0,0,0
110,2014959725.0,354831.0,87942438.0,1003346208.0,16856186.0,1750366.0,915814897.0,9558947943.0,3191316960.0,245228.0,3242122.0,75167268.0,96430.0,12693846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3,70.0,360.0,109.0,74.0,0,0,0,0
111,168145583.0,27654.0,159737263.0,35008949.0,717214.0,944307.6200758681,112637464.57127072,1161157789.8336556,39149568.0,4448.0,16345999.0,39577.0,482.0,2408838.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,144.6,85.0,107.0,158.0,54.0,0,0,0,0
112,518988585.0,73116.0,58391498.0,107703759.0,768813.0,354036.0,74258021.0,924204888.0,103658014.0,673629.0,8306302.0,184924061.0,88890.0,3108167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,80.0,117.0,67.0,104.0,0,0,0,0
113,247399972.0,22222.0,13870528.0,389540239.0,4392933.0,944307.6200758681,22950364.0,296522040.0,1041035733.0,807.0,357941.0,537267.0,1928.0,1069500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.0,80.0,53.0,18.0,17.0,0,0,0,0
114,5712985.0,2311.0,535908.0,3120073.0,56276.0,20114495.0,2452502310.0,33870791454.0,343960146.3082707,22.0,1397.0,21564.0,81.0,249823.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144.0,44.0,4.0,4.0,1.0,0,0,0,0
116,3358704125.0,392082.0,123917182.0,2763188773.0,19410390.0,2714134.0,178829434.0,1597453878.0,484189798.0,273683.0,809352.0,546367356.0,906813.0,1569935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.9,79.0,351.0,86.0,99.0,0,0,0,0
115,126914.0,8.0,212.0,2435813922.0,7208467.0,33.0,188.0,6415.0,26630093.0,658.0,1294938.737745098,85667349.25558099,87876.96578631453,295.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,143.9,1.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
117,343090427.0,21104.0,154253718.0,38173339.0,349660.0,944307.6200758681,112637464.57127072,1161157789.8336556,196380893.0,158378.0,10995523.0,11441987.0,7496.0,745798.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,142.8,87.0,120.0,103.0,87.0,0,0,0,0
118,447387314.7459327,59390.8298013245,23346816.055212013,39323383.0,44223.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,1,1,1,0,0,1,1,1,1,1,1,1,1,1,142.4,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
119,3006226762.0,335880.0,89243475.0,4495059988.0,42240881.0,5745117.0,453132709.0,5876458723.0,276194776.0,253782.0,1138425.0,614578695.0,844301.0,21306706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.2,81.0,226.0,118.0,71.0,0,0,0,0
120,787155930.0,183850.0,58397185.0,357772653.0,2590835.0,931660.0,95662104.0,836550889.0,3934416606.0,463665.0,399388.0,182315884.0,53326.0,3534164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,77.0,150.0,32.0,69.0,0,0,0,0
121,532605345.0,128534.0,31725858.0,97958347.0,1237197.0,322900.0,108595670.0,947194801.0,259363238.0,107637.0,1423258.0,6334599.0,8712.0,1861958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5,81.0,46.0,33.0,40.0,0,0,0,0
122,292789738.0,28591.0,30905957.0,406307035.0,809942.0,1900606.0,68341852.0,872862858.0,1969191415.0,1754.0,8391160.0,764473.0,5168.0,1195337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,72.0,11.0,15.0,1.0,0,0,0,0
123,818858244.0,223609.0,49586777.0,231229581.0,2756840.0,1610614.0,624748318.0,6890780336.0,3849170813.0,666615.0,759989.0,117451442.0,40907.0,4244972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6,71.0,148.0,37.0,77.0,0,0,0,0
124,659010786.0,129923.0,93969186.0,125203447.0,1990342.0,22100.0,13787343.0,107398826.0,244390161.0,37314.0,2137898.0,3029375.0,6510.0,1839283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.8,86.0,87.0,46.0,38.0,0,0,0,0
125,3913988.0,545.0,1054122.0,1577017938.0,9304666.0,944307.6200758681,112637464.57127072,1161157789.8336556,2651764724.0,25.0,1294938.737745098,5260.0,87876.96578631453,2529148.692766592,0,0,0,0,0,1,1,1,0,0,1,0,1,1,137.7,40.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
126,126247886.0,5.0,5973.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,1,1,1,1,1,136.4,1.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
127,1607421145.0,212406.0,160444270.0,409785349.0,3326477.0,247865.0,155593087.0,1825552705.0,2563240162.0,523907.0,4754372.0,152770142.0,49622.0,9091826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2,83.0,267.0,111.0,75.0,0,0,0,0
128,438796949.0,23959.0,34805394.0,509727241.0,2202866.0,1223804.0,46080266.0,782582119.0,1337889706.0,60758.0,3457921.0,38214505.0,9932.0,865444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2,78.0,56.0,29.0,38.0,0,0,0,0
129,158627.0,635.0,18765.0,2156140830.0,2930048.625204201,9.0,422.0,4484.0,1318392.0,29.0,1294938.737745098,1132.0,87876.96578631453,208.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,134.0,16.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
130,1867736006.0,302486.0,82611625.0,747126783.0,10795292.0,2467227.0,160756733.0,1768836179.0,2069527154.0,931316.0,3821598.0,240562062.0,131540.0,10228436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,76.0,329.0,273.0,85.0,0,0,0,0
131,1872577908.0,144619.0,51186002.0,2638957320.0,62311179.0,3098499.0,662794945.0,5063720138.0,2199001119.0,351169.0,1888088.0,85667349.25558099,87876.96578631453,7896781.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,132.3,74.0,323.0,355.0,98.0,0,0,0,0
132,8327.0,3.0,8.0,402796728.9801957,2930048.625204201,4200000.0,3646489.0,73318253.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,522.0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,130.7,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
133,3427498835.0,338763.0,160553919.0,2153701892.0,20891433.0,1940473.0,212007614.0,2161032034.0,2333853734.0,600211.0,4834088.0,427212257.0,357540.0,29266297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.7,82.0,408.0,502.0,110.0,0,0,0,0
134,230849195.0,23091.0,12233221.0,363082908.0,5135848.0,4897595.0,104580759.0,1551501289.0,150614267.0,24103.0,319914.0,23525446.0,4705.0,623446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6,64.0,49.0,25.0,33.0,0,0,0,0
135,720720922.0,74295.0,89509926.0,221078988.0,2557839.0,4687520.0,1252326407.0,15247253457.0,718932832.0,412680.0,1491347.0,81828913.0,36462.0,3086624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5,77.0,108.0,43.0,59.0,0,0,0,0
136,1378494.0,351.0,43395.0,1022331.0,22739.0,7702832.0,90289248.0,1272592848.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,50550.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,129.4,34.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
137,2827545.0,62.0,1433870.0,54330074.0,801621.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,5620.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,129.1,63.50158061116965,54.603119584055456,32.31095406360424,10.0,1,1,1,0
138,998964097.0,90793.0,87801398.0,113450524.0,2108657.0,394640.0,152624014.0,1448207880.0,1111017294.0,161513.0,5239925.0,28318435.0,67590.0,4872257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.9,18.0,173.0,61.0,128.0,0,0,0,0
139,37157630.0,2052.0,30387641.0,63418833.0,427441.0,1600000.0,853176.0,8850449.0,149589609.0,190.0,8460458.0,85667349.25558099,87876.96578631453,42895.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,128.5,74.0,11.0,32.0,11.0,0,0,0,0
140,48428.0,92.0,15747.0,2123978358.0,5670850.0,111.0,102828.0,735317.0,343960146.3082707,46.0,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,1,0,1,1,1,1,128.0,3.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
141,631955547.0,121823.0,45030006.0,305998382.0,2647341.0,3168854.0,243797561.0,3233505931.0,704906130.0,122781.0,1217657.0,9017480.0,11289.0,6121126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8,74.0,145.0,74.0,54.0,0,0,0,0
142,447387314.7459327,1.0,47.0,402796728.9801957,2930048.625204201,3528100.0,37591836.0,688302023.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,1,0,0,1,1,0,0,0,1,1,1,1,1,1,127.4,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
143,94635338.0,10537.0,11716074.0,944314.0,17943.0,1300000.0,182937084.0,1542242100.0,343960146.3082707,55139.15675280351,1294938.737745098,684557.0,1079.0,1597467.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,127.3,63.50158061116965,13.0,32.31095406360424,8.0,1,0,1,0
144,114574238.0,10564.0,180987712.0,9134225.0,124326.0,299000.0,4419373.0,79796400.0,3117914.0,86814.0,35099280.0,4503872.0,442.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.9,84.0,87.0,128.0,133.0,0,0,0,0
145,31867.0,5.0,5100.0,1538564650.0,2066653.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,174.0,1294938.737745098,85667349.25558099,87876.96578631453,1178.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,126.6,1.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
146,1721045197.0,156941.0,97122096.0,798827877.0,3379928.0,1614275.0,209367923.0,2596777974.0,420585933.0,152522.0,8709032.0,47203290.0,19769.0,4817885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.2,81.0,142.0,97.0,133.0,0,0,0,0
147,8028757.0,1972.0,488653.0,48533758.0,399664.0,8800000.0,256186613.0,3985974550.0,6879573.0,373.0,1294938.737745098,85667349.25558099,87876.96578631453,220198.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,125.4,44.0,1.0,32.31095406360424,25.348942172073343,0,0,1,1
148,1612286123.0,282719.0,97390961.0,1019256266.0,10280320.0,1404274.0,502778982.0,4702037810.0,2889452237.0,569287.0,2587713.0,92111798.0,90598.0,7848760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2,74.0,348.0,342.0,90.0,0,0,0,0
149,2607121959.0,270230.0,143953432.0,1201600884.0,10239198.0,4725570.0,414013363.0,3535661993.0,2374637534.0,999941.0,4254903.0,313923242.0,99949.0,13421701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.6,78.0,581.0,632.0,118.0,0,0,0,0
150,2548389305.0,339306.0,75858140.0,987143411.0,9384427.0,1900813.0,44442433.0,338071383.0,274498079.0,69562.0,442640.0,259400789.0,552552.0,9308937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.9,78.0,153.0,54.0,36.0,0,0,0,0
151,1185929926.0,103026.0,64847502.0,1229843060.0,5870729.0,1300337.0,251445963.0,2829294043.0,763687717.0,130158.0,7349218.0,92136339.0,29371.0,3397861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8,76.0,115.0,75.0,90.0,0,0,0,0
152,1325725696.0,171255.0,53040559.0,1329826741.0,15965491.0,8470921.0,1183499351.0,9539547626.0,181452145.0,91249.0,249116.0,184950173.0,397731.0,4618794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4,72.0,222.0,94.0,50.0,0,0,0,0
153,77757035.0,3407.0,35428519.0,100148771.0,2531168.0,99900.0,46645177.0,366905484.0,24981456.0,1861.0,151901.0,63300.0,98.0,173263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.8,81.0,27.0,2.0,20.0,0,0,0,0
154,72335127.0,8696.0,36774031.0,41492122.0,1034563.0,944307.6200758681,112637464.57127072,1161157789.8336556,166330702.0,1488.0,1504365.0,3065493.0,2302.0,283217.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,122.7,86.0,38.0,16.0,60.0,0,0,0,0
155,136237285.0,2.0,2190.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,1,1,1,1,1,122.5,2.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
156,1673557134.0,54950.0,91343768.0,397523735.0,10125293.0,341522.0,114990786.0,761760624.0,1800517153.0,23714.0,5286388.0,6442882.0,4352.0,2310409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.4,80.0,86.0,54.0,56.0,0,0,0,0
157,922010059.0,107189.0,61174155.0,141852059.0,567295.0,285414.0,61112010.0,811685466.0,182412108.0,18364.0,33712.0,307115852.0,200650.0,2665347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,79.0,106.0,7.0,38.0,0,0,0,0
158,532012790.0,22396.0,130752527.0,13119247.0,218957.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,6952.0,25307005.0,85667349.25558099,87876.96578631453,2580089.0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,121.2,85.0,235.0,85.0,108.0,0,0,0,0
159,1754311538.0,271758.0,62218811.0,958790883.0,7686994.0,1036355.0,225139300.0,2658904267.0,3526952174.0,1347725.0,7318680.0,269834154.0,88143.0,15886717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,74.0,454.0,352.0,136.0,0,0,0,0
160,850810162.0,56104.0,79334561.0,258553384.0,1174349.0,1167300.0,58820722.0,717259721.0,590681204.0,39951.0,7146260.0,32210732.0,12492.0,1537093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,82.0,72.0,57.0,83.0,0,0,0,0
161,1312168384.0,248793.0,50068571.0,993324548.0,9537455.0,1503567.0,369280607.0,3350704343.0,2421128623.0,557867.0,1553392.0,149304590.0,91366.0,10288388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1,75.0,308.0,120.0,103.0,0,0,0,0
162,548408.0,130.0,20518.0,1356336.0,17701.0,18000000.0,334009036.0,7041708832.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,69763.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,119.5,24.0,1.0,32.31095406360424,25.348942172073343,0,0,1,1
163,2167768056.0,309421.0,72787213.0,773591065.0,11098007.0,1893481.0,1080682523.0,8186754429.0,2285796743.0,4835.0,1610293.0,119030447.0,170032.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.8,79.0,355.0,98.0,102.0,0,0,0,0
164,2516804300.0,296739.0,113315017.0,1779243626.0,26239833.0,3774645.0,177247662.0,1409756969.0,2066888119.0,353076.0,3123258.0,229833113.0,534958.0,18994040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.7,76.0,432.0,258.0,174.0,0,0,0,0
165,2738293818.0,251033.0,108433327.0,2372399124.0,26919886.0,5815851.0,140938643.0,1859977153.0,2305437038.0,531893.0,2693006.0,337815285.0,426555.0,15254141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6,74.0,380.0,570.0,89.0,0,0,0,0
166,1003487432.0,126402.0,88024543.0,621874255.0,2859234.0,2409247.0,476447290.0,6208638113.0,672233681.0,175614.0,6388819.0,40988020.0,6129.0,3205234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9,73.0,152.0,105.0,97.0,0,0,0,0
167,1638836101.0,272933.0,50425049.0,1170441361.0,13667470.0,5241838.0,364560431.0,3869815694.0,201859518.0,298661.0,1699879.0,245618280.0,272002.0,7646337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7,70.0,216.0,98.0,47.0,0,0,0,0
168,372423476.0,44730.0,21933393.0,131308671.0,1074684.0,1102985.0,38959591.0,830123390.0,961201576.0,644972.0,1018314.0,40613139.0,6969.0,2886987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6,71.0,132.0,32.0,68.0,0,0,0,0
169,630373315.0,70400.0,105320547.0,50938569.0,246731.0,215433.0,70110809.0,586454750.0,207483261.0,83414.0,9094602.0,147144967.0,33058.0,1673932.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5,84.0,95.0,47.0,112.0,0,0,0,0
170,2481391466.0,332437.0,124491320.0,1116323669.0,8490012.0,83111.0,26892604.0,273522601.0,841624305.0,1015731.0,1603280.0,448494186.0,212174.0,13634519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,80.0,355.0,311.0,69.0,0,0,0,0
171,474590289.0,24891.0,25915889.0,577930708.0,1569516.0,136500.0,32754141.0,509287649.0,1484713132.0,15783.0,2762020.0,44676754.0,9094.0,1173817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.9,78.0,27.0,22.0,27.0,0,0,0,0
172,847025688.0,104052.0,47808065.0,106024874.0,1080393.0,3030761.0,1522267606.0,15665483220.0,22274346.0,1024138.0,1456203.0,85667349.25558099,87876.96578631453,5445721.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,115.6,66.0,215.0,143.0,4.0,0,0,0,0
173,2880536961.0,285381.0,129399627.0,4086121880.0,22091228.0,1103074.0,100536756.0,514053404.0,467800052.0,316965.0,838570.0,819509308.0,739296.0,16185008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6,80.0,385.0,284.0,78.0,0,0,0,0
174,440364356.0,26107.0,15314737.0,525156884.0,10820829.0,3411209.0,550993898.0,6724997940.0,68869541.0,11830.0,26844.0,1335366.0,3263.0,1058579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3,70.0,33.0,6.0,35.0,0,0,0,0
175,689181455.0,61138.0,90492257.0,183381482.0,738123.0,213300.0,49332435.0,487440417.0,546833520.0,32507.0,13729294.0,14039085.0,3684.0,930098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.2,83.0,67.0,51.0,44.0,0,0,0,0
176,372248119.0,68037.0,44498005.0,86580734.0,1106306.0,77600.0,20713030.0,128182068.0,384403788.0,44112.0,481832.0,19029194.0,36347.0,2131059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2,63.50158061116965,53.0,13.0,39.0,1,0,0,0
177,2072182782.0,194332.0,86159672.0,3952909529.0,32333846.0,1314091.0,53911465.0,546650805.0,2137655536.0,175317.0,1593590.0,455553499.0,772600.0,16095913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8,75.0,342.0,541.0,95.0,0,0,0,0
178,606124553.0,40628.0,139802900.0,166363445.0,1019744.0,14519.0,5128004.0,29601244.0,476273095.0,51631.0,14011480.0,1550124.0,1179.0,1704574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.6,86.0,80.0,64.0,31.0,0,0,0,0
179,827950825.0,118965.0,64661540.0,299001099.0,2751490.0,172228.0,118133115.0,1359837461.0,3624466116.0,761996.0,3276564.0,150508004.0,31988.0,3384275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,73.0,83.0,43.0,70.0,0,0,0,0
180,1227475431.0,180053.0,70861210.0,584854654.0,6691488.0,341199.0,191133207.0,2255843288.0,3064084870.0,305868.0,1718874.0,124506820.0,66190.0,7031981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,78.0,94.0,47.0,67.0,0,0,0,0
182,571366508.0,32236.0,42828677.0,475200526.0,1369288.0,944307.6200758681,112637464.57127072,1161157789.8336556,1602673476.0,38691.0,10199675.0,35912217.0,8715.0,1703294.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,111.8,79.0,50.0,60.0,29.0,0,0,0,0
181,92932220.0,8847.0,31258778.0,42581931.0,513055.0,944307.6200758681,112637464.57127072,1161157789.8336556,1607922581.0,232736.0,12673906.0,28794637.0,6080.0,1440935.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,111.8,63.50158061116965,73.0,75.0,43.0,1,0,0,0
183,1126986320.0,200887.0,45885823.0,293553015.0,5388022.0,461623.0,313934124.0,2305840359.0,2451087344.0,148360.0,379311.0,32611885.0,64225.0,3897680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.4,73.0,77.0,22.0,35.0,0,0,0,0
184,2074721986.0,255296.0,109442317.0,1665434424.0,15432964.0,858364.0,324510578.0,2649555956.0,4124133645.0,476547.0,2098761.0,188728577.0,98317.0,7948325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.3,77.0,388.0,250.0,46.0,0,0,0,0
185,89362910.0,7377.0,70714216.0,37676729.0,525264.0,361700.0,71058620.0,476545000.0,126493852.0,52534.0,57534.0,10234988.0,14251.0,514293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1,84.0,52.0,4.0,58.0,0,0,0,0
186,26674909.0,2673.0,8562091.0,7863539.0,84565.0,4304279.0,50776319.0,709276580.0,300010.0,214.0,81296.0,1639744.0,2942.0,87704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.9,19.0,36.0,4.0,20.0,0,0,0,0
